Date,Exchange_Rate,ICO_Composite_Price,Rainfall,Temperature,Average_Relative_Humidity,Export_Price_Robusta,Total_Export_Volume,Exchange_Rate_minmax,ICO_Composite_Price_minmax,Rainfall_minmax,Temperature_minmax,Average_Relative_Humidity_minmax,Export_Price_Robusta_minmax,Total_Export_Volume_minmax,Exchange_Rate_zscore,ICO_Composite_Price_zscore,Rainfall_zscore,Temperature_zscore,Average_Relative_Humidity_zscore,Export_Price_Robusta_zscore,Total_Export_Volume_zscore,Rainfall_bin,Temperature_bin,Export_Value_bin,Set,Robusta_Kiboko_Price
1992-12-01,1213.93,64.0,140.5184,23.8,67.78,0.81,171101.0,0.0988404317375914,0.0729051051447383,0.2711242702457135,0.5681818181818183,0.7757747620012156,0.0925507900677201,0.0348519958951675,-1.1079016260282613,-1.1228505338958237,0.0998687187201935,0.699597159487306,0.8098069245087225,-0.9925409137670124,-1.184417668649129,Medium,High,Low,Train,300.0
1993-01-01,1217.12,58.14,68.11752,24.3,63.38,0.82,174054.0,0.0999123407947118,0.054191836807105,0.1235497975250867,0.6818181818181825,0.6866518128418071,0.0948081264108352,0.0391261743859034,-1.1046542261927632,-1.249440402378258,-0.8757507901209052,1.2569223585984914,0.4035742518762298,-0.97870395682704,-1.1586923180802198,Low,High,Low,Train,300.0
1993-02-01,1217.09,57.32,88.01113,24.7,66.46,0.82,174054.0,0.0999022601452718,0.0515732565960369,0.164098876573018,0.7727272727272725,0.7490378772533928,0.0948081264108352,0.0391261743859034,-1.1046847660031285,-1.2671543430191448,-0.6076795454443714,1.702782517887438,0.687937122718974,-0.97870395682704,-1.1586923180802198,Low,High,Low,Train,270.0
1993-03-01,1217.52,54.76,127.4345,24.5,67.35,0.82,174054.0,0.1000467494539119,0.0433981769127022,0.2444554004249404,0.7272727272727275,0.7670650192424551,0.0948081264108352,0.0391261743859034,-1.1042470287212274,-1.3224564016053275,-0.0764400235454538,1.4798524382429648,0.7701069133196373,-0.97870395682704,-1.1586923180802198,Medium,High,Low,Train,280.0
1993-04-01,1218.09,51.38,171.4105,23.3,75.78,0.82,174054.0,0.1002382817932719,0.0326045170182995,0.3340915348526198,0.454545454545455,0.9378164877455948,0.0948081264108352,0.0391261743859034,-1.1036667723242888,-1.3954724008323975,0.5161472975036296,0.1422719603761207,1.5484117838405274,-0.97870395682704,-1.1586923180802198,High,Medium,Low,Train,270.0
1993-05-01,1213.27,54.18,151.461,22.7,69.36,0.82,174054.0,0.0986186574499113,0.0415460104219467,0.2934285354037161,0.3181818181818183,0.8077780028357304,0.0948081264108352,0.0391261743859034,-1.1085735018562954,-1.33498577425376,0.2473229214514946,-0.5265182785573033,0.9556813842267536,-0.97870395682704,-1.1586923180802198,High,Low,Low,Train,275.0
1993-06-01,1199.09,54.54,49.86246,22.5,63.26,0.82,174054.0,0.0938538704812694,0.0426956310024157,0.0863405694883086,0.2727272727272725,0.6842211869556412,0.0948081264108352,0.0391261743859034,-1.1230086522222402,-1.3272089222650778,-1.1217421740801166,-0.7494483582017766,0.3924951789862523,-0.97870395682704,-1.1586923180802198,Low,Low,Low,Train,270.0
1993-07-01,1197.57,60.61,27.89451,21.4,50.11,0.82,174054.0,0.0933431175763092,0.0620795113453225,0.0415633701227334,0.0227272727272724,0.417865100263318,0.0948081264108352,0.0391261743859034,-1.1245560026140764,-1.1960825567892457,-1.4177656559666048,-1.975563796246386,-0.8215865585404019,-0.97870395682704,-1.1586923180802198,Low,Low,Low,Train,300.0
1993-08-01,1196.65,67.69,63.33907,22.1,50.41,0.82,174054.0,0.0930339776601491,0.0846887160945449,0.1138098987949624,0.1818181818181825,0.4239416649787322,0.0948081264108352,0.0391261743859034,-1.1254925567986085,-1.0431378010118333,-0.940141568824448,-1.1953085174907232,-0.7938888763154595,-0.97870395682704,-1.1586923180802198,Low,Low,Low,Train,320.0
1993-09-01,1181.988,71.64,117.9563,22.0,57.84,0.82,174054.0,0.0881072282571711,0.0973026085746901,0.2251360169127422,0.1590909090909091,0.5744379177638244,0.0948081264108352,0.0391261743859034,-1.140418380117754,-0.9578084528026836,-0.2041610792660155,-1.306773557312962,-0.1079096132110449,-0.97870395682704,-1.1586923180802198,Medium,Low,Low,Train,350.0
1993-10-01,1170.837,67.78,76.55813,22.8,71.17,0.82,174054.0,0.0843602508603216,0.0849761212396621,0.1407542647938609,0.3409090909090908,0.8444399432853962,0.0948081264108352,0.0391261743859034,-1.151770027630494,-1.0411935880146628,-0.7620115126077137,-0.4150532387350646,1.122790733650575,-0.97870395682704,-1.1586923180802198,Low,Medium,Low,Train,350.0
1993-11-01,1165.009,70.03,148.0802,22.5,74.72,0.82,174054.0,0.0824019166957769,0.0921612498675929,0.2865374620165709,0.2727272727272725,0.9163459590844644,0.0948081264108352,0.0391261743859034,-1.1577028947907708,-0.9925882630854004,0.201765817235496,-0.7494483582017766,1.450546639979063,-0.97870395682704,-1.1586923180802198,Medium,Low,Low,Train,325.0
1993-12-01,1146.003,71.5,101.0854,22.4,75.39,0.82,174054.0,0.0760154892538862,0.0968555339045078,0.1907481175968441,0.25,0.9299169536155564,0.0948081264108352,0.0391261743859034,-1.1770508826507953,-0.9608327841316155,-0.4315005697764524,-0.8609133980240152,1.5124047969481018,-0.97870395682704,-1.1586923180802198,Medium,Low,Low,Train,400.0
1994-01-01,1112.71,69.17,59.93845,22.3,70.28,1.3,250434.0,0.0648283205270178,0.0894149340364727,0.1068784263677873,0.2272727272727275,0.8264128012963341,0.2031602708803611,0.1496787490971829,-1.2109429462004004,-1.0111662983916962,-0.985965752372427,-0.97237843784625,1.0406209430499116,-0.3145300237083666,-0.4933004195183256,Low,Low,Low,Train,500.0
1994-02-01,1047.222,72.37,88.70426,22.6,65.63,1.3,250434.0,0.0428229348427851,0.099633783640641,0.1655116811449631,0.2954545454545458,0.7322260482074134,0.2031602708803611,0.1496787490971829,-1.2776093162402449,-0.9420387251589674,-0.5983394497140012,-0.6379833183795379,0.6113068685632994,-0.3145300237083666,-0.4933004195183256,Low,Low,Low,Train,600.0
1994-03-01,1079.223,76.11,169.61,23.4,69.65,1.3,250434.0,0.0535759636004373,0.1115770641155127,0.3304215816955105,0.4772727272727266,0.8136520153939644,0.2031602708803611,0.1496787490971829,-1.2450325005237004,-0.8612458739432158,0.4918851210540008,0.2537370001983554,0.9824558103775324,-0.3145300237083666,-0.4933004195183256,High,Medium,Low,Train,650.0
1994-04-01,1007.032,81.19,187.3833,22.2,78.74,1.3,250434.0,0.0293182248096597,0.1277994878621299,0.366648839927807,0.2045454545454541,0.997771926271015,0.2031602708803611,0.1496787490971829,-1.318522482192806,-0.751505851436259,0.7313846715634073,-1.0838434776684889,1.8216955817932947,-0.3145300237083666,-0.4933004195183256,High,Low,Low,Train,650.0
1994-05-01,965.708,108.42,215.9971,21.7,63.9,1.3,250434.0,0.0154324662277021,0.2147555112125997,0.4249722532279419,0.0909090909090908,0.6971845250151916,0.2031602708803611,0.1496787490971829,-1.3605900529771715,-0.163273407959008,1.116962602412831,-1.641168676779674,0.4515835677327968,-0.3145300237083666,-0.4933004195183256,High,Low,Low,Train,700.0
1994-06-01,962.59,127.91,86.93786,21.5,54.54,1.3,250434.0,0.0143847507292377,0.2769946920829873,0.1619112339043534,0.0454545454545449,0.507595705894268,0.2031602708803611,0.1496787490971829,-1.3637641572677932,0.2577567177615802,-0.6221421203502825,-1.8640987564241476,-0.4125841176854149,-0.3145300237083666,-0.4933004195183256,Low,Low,Low,Train,650.0
1994-07-01,967.065,191.44,104.9846,21.5,50.01,1.3,250434.0,0.0158884476040383,0.4798707906307414,0.198695843978516,0.0454545454545449,0.4158395786915132,0.2031602708803611,0.1496787490971829,-1.3592086355549864,1.6301550700975975,-0.3789578991780673,-1.8640987564241476,-0.8308191192820495,-0.3145300237083666,-0.4933004195183256,Medium,Low,Low,Train,950.0
1994-08-01,921.379,181.53,121.3022,22.0,43.89,1.3,250434.0,0.0005369625935042,0.4482242907628326,0.2319559537460506,0.1590909090909091,0.2918776584970631,0.2031602708803611,0.1496787490971829,-1.40571669476645,1.4160756167424908,-0.1590742610583993,-1.306773557312962,-1.39585183667088,-0.3145300237083666,-0.4933004195183256,Medium,Low,Low,Train,1100.0
1994-09-01,920.792,202.39,139.5468,22.0,56.34,1.3,250434.0,0.0003397178861281,0.5148384166200048,0.2691438611996444,0.1590909090909091,0.5440550941867532,0.2031602708803611,0.1496787490971829,-1.406314257055929,1.866700984753341,0.0867761718507351,-1.306773557312962,-0.2463980243357584,-0.3145300237083666,-0.4933004195183256,Medium,Low,Low,Train,1000.0
1994-10-01,919.781,185.64,131.8231,22.8,60.26,1.3,250434.0,0.0,0.4613491257231863,0.2534006691976645,0.3409090909090908,0.6234555398014991,0.2031602708803611,0.1496787490971829,-1.407343448665236,1.5048613436132765,-0.0173025686346839,-0.4150532387350646,0.1155183567368255,-0.3145300237083666,-0.4933004195183256,Medium,Medium,Low,Train,750.0
1994-11-01,920.138,168.12,281.5123,22.7,70.07,1.3,250434.0,0.000119959728336,0.4054009241403649,0.5585116673232734,0.3181818181818183,0.822159205995544,0.2031602708803611,0.1496787490971829,-1.40698002492189,1.1263878801640872,1.9997958945720744,-0.5265182785573033,1.021232565492451,-0.3145300237083666,-0.4933004195183256,High,Low,Low,Train,825.0
1994-12-01,929.75,149.14,129.9981,22.6,64.73,1.3,250434.0,0.0033497998089133,0.3447903724256415,0.2496807777721025,0.2954545454545458,0.7139963540611711,0.2031602708803611,0.1496787490971829,-1.397195069680884,0.7163749614274646,-0.041894888557246,-0.6379833183795379,0.5282138218884721,-0.3145300237083666,-0.4933004195183256,Medium,Low,Low,Train,800.0
1995-01-01,925.04,152.08,27.14896,23.0,60.57,2.47,232646.0,0.0017671378468326,0.3541789404994712,0.0400437180392661,0.3863636363636367,0.6297346566740938,0.4672686230248308,0.1239323600036474,-1.4019898199082186,0.7798859193350347,-1.4278121239766135,-0.1921231590905912,0.1441392950359331,1.3043939382683998,-0.6482623348314832,Low,Medium,High,Train,850.0
1995-02-01,925.528,152.24,91.49809,23.8,72.39,2.47,232646.0,0.0019311164110567,0.3546898829796796,0.171206335534814,0.5681818181818183,0.869151306461414,0.4672686230248308,0.1239323600036474,-1.4014930389929448,0.783342297996671,-0.5606919093472885,0.699597159487306,1.235427974698675,1.3043939382683998,-0.6482623348314832,Low,High,High,Train,900.0
1995-03-01,927.035,162.73,180.6191,23.2,70.55,2.47,232646.0,0.0024375010345929,0.3881885493383438,0.3528613935821706,0.4318181818181816,0.8318817095402069,0.4672686230248308,0.1239323600036474,-1.3999589225189335,1.0099511240002097,0.6402354274975486,0.030806920553882,1.0655488570523597,1.3043939382683998,-0.6482623348314832,High,Medium,High,Train,800.0
1995-04-01,928.828,159.59,273.3623,23.1,69.91,2.47,232646.0,0.0030399878494571,0.3781613031642536,0.5418995494502157,0.4090909090909091,0.8189183714806565,0.4672686230248308,0.1239323600036474,-1.3981336598527745,0.9421196927655948,1.8899726576576208,-0.0806581192683526,1.0064604683058151,1.3043939382683998,-0.6482623348314832,High,Medium,High,Train,775.0
1995-05-01,941.02,155.96,170.3977,23.0,65.36,2.47,232646.0,0.0071367637818748,0.3665692956445253,0.3320271479836832,0.3863636363636367,0.7267571399635409,0.4672686230248308,0.1239323600036474,-1.3857222809203626,0.8637031018797181,0.5024995705898919,-0.1921231590905912,0.5863789545608513,1.3043939382683998,-0.6482623348314832,High,Medium,High,Train,825.0
1995-06-01,964.81,141.66,54.17759,22.4,54.42,2.47,232646.0,0.015130718787798,0.3209038114758981,0.0951360846045746,0.25,0.5051650800081022,0.4672686230248308,0.1239323600036474,-1.3615042113007698,0.5547892589959614,-1.063594745330832,-0.8609133980240152,-0.4236631905753917,1.3043939382683998,-0.6482623348314832,Low,Low,High,Train,900.0
1995-07-01,968.93,132.71,114.4236,21.8,53.44,2.47,232646.0,0.0165151279775585,0.2923229664892398,0.2179353262611899,0.1136363636363633,0.4853149686044158,0.4672686230248308,0.1239323600036474,-1.3573100773439508,0.3614480776106735,-0.2517650730141986,-1.5297036369574353,-0.5141422858435383,1.3043939382683998,-0.6482623348314832,Medium,Low,High,Train,950.0
1995-08-01,970.03,141.7,25.01608,22.1,58.85,2.47,232646.0,0.0168847517903587,0.3210315470959501,0.0356962758344701,0.1818181818181825,0.5948956856390524,0.4672686230248308,0.1239323600036474,-1.356190284297227,0.5556533536613704,-1.4565532019582208,-1.1953085174907232,-0.0146607497204047,1.3043939382683998,-0.6482623348314832,Low,Low,High,Train,900.0
1995-09-01,977.7,124.76,173.7997,22.4,62.58,2.47,232646.0,0.0194620378305197,0.2669355120038842,0.3389614332602651,0.25,0.6704476402673689,0.4672686230248308,0.1239323600036474,-1.348382272780528,0.1897092628606131,0.548342349974306,-0.8609133980240152,0.3297137659430489,1.3043939382683998,-0.6482623348314832,High,Low,High,Train,750.0
1995-10-01,1043.38,120.02,245.805,23.0,69.81,2.47,232646.0,0.0415319396711685,0.2517988410277098,0.4857295965835637,0.3863636363636367,0.8168928499088519,0.4672686230248308,0.1239323600036474,-1.2815204479543465,0.0873140450096334,1.5186313218756966,-0.1921231590905912,0.997227907564168,1.3043939382683998,-0.6482623348314832,High,Medium,High,Train,725.0
1995-11-01,1028.3,117.99,148.1049,23.0,72.17,2.47,232646.0,0.0364647332193265,0.2453162583100656,0.2865878079443579,0.3863636363636367,0.8646951590034437,0.4672686230248308,0.1239323600036474,-1.2968717926312467,0.0434612407401211,0.2020986557571877,-0.1921231590905912,1.2151163410670505,1.3043939382683998,-0.6482623348314832,Medium,Medium,High,Train,825.0
1995-12-01,1023.25,99.57,73.80991,23.1,67.36,2.47,232646.0,0.0347678238969259,0.1864940052760716,0.135152577115199,0.4090909090909091,0.7672675713996355,0.4672686230248308,0.1239323600036474,-1.3020126607093865,-0.3544543526807735,-0.7990444471050194,-0.0806581192683526,0.7710301693938025,1.3043939382683998,-0.6482623348314832,Low,Medium,High,Train,718.0
1996-01-01,1017.72,100.33,162.7694,23.2,72.83,1.53,345734.0,0.0329096241834851,0.1889209820570617,0.3164784094841683,0.4318181818181816,0.8780636013773548,0.255079006772009,0.2876161721134821,-1.307642165753369,-0.3380365540380003,0.3997063683623424,0.030806920553882,1.276051241961924,0.0037199859109977,0.336914923934784,High,Medium,Medium,Train,600.0
1996-02-01,1022.37,110.5,163.683,24.1,71.49,1.53,345734.0,0.0344721248466857,0.2213977634553091,0.318340597323288,0.6363636363636367,0.8509216123151713,0.255079006772009,0.2876161721134821,-1.302908495146765,-0.1183404853577343,0.4120173510917958,1.033992278954018,1.1523349280238464,0.0037199859109977,0.336914923934784,High,High,Medium,Train,700.0
1996-03-01,1016.6,105.89,214.612,24.3,70.16,1.53,345734.0,0.0325332799377249,0.2066762332443041,0.4221490085081907,0.6818181818181825,0.8239821754101684,0.255079006772009,0.2876161721134821,-1.3087823186736696,-0.2179273955461341,1.0982980422348911,1.2569223585984914,1.029541870159934,0.0037199859109977,0.336914923934784,High,High,Medium,Train,700.0
1996-04-01,1013.56,107.09,164.9203,23.1,76.31,1.53,345734.0,0.0315117741278045,0.2105083018458672,0.3208625817949855,0.4090909090909091,0.94855175207616,0.255079006772009,0.2876161721134821,-1.3118770194573417,-0.1920045555838608,0.4286902702371031,-0.0806581192683526,1.5973443557712597,0.0037199859109977,0.336914923934784,High,Medium,Medium,Train,650.0
1996-05-01,1018.0,110.24,171.7828,22.6,67.15,1.53,345734.0,0.0330037102449251,0.2205674819249704,0.3348503927034345,0.2954545454545458,0.7630139760988459,0.255079006772009,0.2876161721134821,-1.307357127523294,-0.1239571006828936,0.5211641307678322,-0.6379833183795379,0.7516417918363433,0.0037199859109977,0.336914923934784,High,Low,Medium,Train,600.0
1996-06-01,1041.36,105.79,111.9152,22.3,55.51,1.53,345734.0,0.0408531759422082,0.2063568941941739,0.2128224628902969,0.2272727272727275,0.5272432651407739,0.255079006772009,0.2876161721134821,-1.2835767951856023,-0.2200876322096568,-0.2855663745450226,-0.97237843784625,-0.3230282784914337,0.0037199859109977,0.336914923934784,Medium,Low,Medium,Train,550.0
1996-07-01,1055.44,99.97,86.97577,21.5,50.08,1.53,345734.0,0.0455843607460502,0.1877713614765927,0.1619885057311715,0.0454545454545449,0.4172574437917764,0.255079006772009,0.2876161721134821,-1.269243444187541,-0.3458134060266823,-0.6216312738580829,-1.8640987564241476,-0.8243563267628963,0.0037199859109977,0.336914923934784,Low,Low,Medium,Train,500.0
1996-08-01,1067.44,102.73,106.0924,21.7,58.94,1.53,345734.0,0.0496166205220517,0.1965851192601879,0.200953869031249,0.0909090909090908,0.5967186550536765,0.255079006772009,0.2876161721134821,-1.257027520041467,-0.2861908741134537,-0.3640300241039775,-1.641168676779674,-0.0063514450529223,0.0037199859109977,0.336914923934784,Medium,Low,Medium,Train,450.0
1996-09-01,1074.97,96.52,198.1356,22.0,60.34,1.53,345734.0,0.0521468635314928,0.1767541642470987,0.3885652172292155,0.1590909090909091,0.625075957058943,0.255079006772009,0.2876161721134821,-1.249362027639805,-0.420341570918218,0.8762745354008656,-1.306773557312962,0.122904405330144,0.0037199859109977,0.336914923934784,High,Low,Medium,Train,500.0
1996-10-01,1105.05,98.56,105.4201,23.0,68.45,1.53,345734.0,0.0622543947033368,0.1832686808697561,0.1995835221789721,0.3863636363636367,0.7893457565323074,0.255079006772009,0.2876161721134821,-1.2187407777803114,-0.3762727429823533,-0.3730894305061354,-0.1921231590905912,0.8716650814777613,0.0037199859109977,0.336914923934784,Medium,Medium,Medium,Train,450.0
1996-11-01,1081.48,97.14,275.6524,22.4,69.98,1.53,345734.0,0.0543343644599736,0.1787340663579064,0.5465674526577113,0.25,0.8203362365809199,0.255079006772009,0.2876161721134821,-1.2427348887905594,-0.4069481036043767,1.920832313468393,-0.8609133980240152,1.0129232608249692,0.0037199859109977,0.336914923934784,High,Low,Medium,Train,400.0
1996-12-01,1030.35,90.04,90.37079,22.7,74.24,1.53,345734.0,0.0371535775977268,0.156060993798658,0.168908563696986,0.3181818181818183,0.9066234555398016,0.255079006772009,0.2876161721134821,-1.2947849055896257,-0.5603249067144934,-0.5758825516753455,-0.5265182785573033,1.4062303484191545,0.0037199859109977,0.336914923934784,Low,Low,Medium,Train,350.0
1997-01-01,1044.85,100.03,149.746,23.1,70.13,1.27,353093.0,0.0420258914937287,0.1879629649066709,0.2899328566120236,0.4090909090909091,0.8233745189386268,0.1963882618510158,0.2982676043902602,-1.2800239972464522,-0.3445172640285686,0.2242128783461831,-0.0806581192683526,1.0267721019374396,-0.3560408945282837,0.4010235777907277,High,Medium,Medium,Train,550.0
1997-02-01,1033.111,121.89,16.62927,24.2,68.12,1.27,353093.0,0.0380813333678552,0.2577704812651457,0.0186014689266248,0.6590909090909092,0.7826615353453517,0.1963882618510158,0.2982676043902602,-1.2919742250423496,0.1277104706175094,-1.569567511355339,1.145457318776253,0.8411976310303245,-0.3560408945282837,0.4010235777907277,Low,High,Medium,Train,650.0
1997-03-01,1024.954,137.47,123.4272,24.1,68.91,1.27,353093.0,0.035340404785118,0.3075235052754402,0.2362873341730749,0.6363636363636367,0.7986631557626092,0.1963882618510158,0.2982676043902602,-1.300277999480644,0.4642753427943573,-0.1304393679978822,1.033992278954018,0.9141348608893396,-0.3560408945282837,0.4010235777907277,Medium,High,Medium,Train,600.0
1997-04-01,1046.46238095238,142.2,295.2634,23.6,71.56,1.27,353093.0,0.0425676863985515,0.3226282423466015,0.5865404886832984,0.5227272727272734,0.8523394774154347,0.1963882618510158,0.2982676043902602,-1.278382603629048,0.5664545369789843,2.1850953194965346,0.4766670798428327,1.1587977205430005,-0.3560408945282837,0.4010235777907277,High,High,Medium,Train,700.0
1997-05-01,1065.298,180.44,84.49098,22.6,74.38,1.27,353093.0,0.0488968621520355,0.4447434951164128,0.1569237665446936,0.2954545454545458,0.9094591857403282,0.1963882618510158,0.2982676043902602,-1.2592080625015412,1.392529037110093,-0.6551144248829499,-0.6379833183795379,1.419155933457461,-0.3560408945282837,0.4010235777907277,Low,Low,Medium,Train,800.0
1997-06-01,1067.588,155.38,63.12064,22.3,68.28,1.27,353093.0,0.0496663517259557,0.3647171291537697,0.1133646736529978,0.2272727272727275,0.7859023698602392,0.1963882618510158,0.2982676043902602,-1.2568768569769986,0.8511737292312858,-0.943084966326193,-0.97237843784625,0.8559697282169603,-0.3560408945282837,0.4010235777907277,Low,Low,Medium,Train,625.0
1997-07-01,1068.023,135.04,76.86362,21.4,56.99,1.27,353093.0,0.0498125211428358,0.2997635663572748,0.1413769440440499,0.0227272727272724,0.5572209844034841,0.1963882618510158,0.2982676043902602,-1.2564340297267034,0.4117815918707538,-0.7578949603813339,-1.975563796246386,-0.1863863795150493,-0.3560408945282837,0.4010235777907277,Low,Low,Medium,Train,600.0
1997-08-01,1098.168,132.63,103.7909,21.4,56.22,1.27,353093.0,0.0599418937217998,0.2920674952491356,0.1962627292416978,0.0227272727272724,0.5416244683005875,0.1963882618510158,0.2982676043902602,-1.2257466102780852,0.359719888279855,-0.3950432976939918,-1.975563796246386,-0.2574770972257359,-0.3560408945282837,0.4010235777907277,Medium,Low,Medium,Train,550.0
1997-09-01,1117.123,132.51,96.08696,22.0,64.58,1.27,353093.0,0.0663111840596424,0.2916842883889793,0.1805598139819476,0.1590909090909091,0.7109580717034638,0.1963882618510158,0.2982676043902602,-1.206450540095681,0.3571276042836276,-0.4988557673620578,-1.306773557312962,0.5143649807760002,-0.3560408945282837,0.4010235777907277,Low,Low,Medium,Train,600.0
1997-10-01,1140.396,121.09,203.0873,22.7,74.5,1.27,353093.0,0.0741314158735495,0.2552157688641036,0.3986582508576842,0.3181818181818183,0.9118898116264942,0.1963882618510158,0.2982676043902602,-1.182758773208049,0.1104285773093273,0.9429999000915774,-0.5265182785573033,1.4302350063474385,-0.3560408945282837,0.4010235777907277,High,Low,Medium,Train,550.0
1997-11-01,1147.189,118.16,498.109,22.4,72.83,1.27,353093.0,0.0764140109284145,0.245859134695287,1.0,0.25,0.8780636013773548,0.1963882618510158,0.2982676043902602,-1.1758435421476916,0.0471336430681099,4.918489231871328,-0.8609133980240152,1.276051241961924,-0.3560408945282837,0.4010235777907277,High,Low,Medium,Train,600.0
1997-12-01,1142.942,130.02,341.6729,22.7,74.67,1.27,353093.0,0.0749869269893579,0.2837327460407359,0.6811368180611724,0.3181818181818183,0.9153331982985622,0.1963882618510158,0.2982676043902602,-1.1801669613017232,0.303337711361911,2.8104746463163326,-0.5265182785573033,1.4459303596082396,-0.3560408945282837,0.4010235777907277,High,Low,Medium,Train,650.0
1998-01-01,1148.06789473684,130.61,187.4781,22.7,72.93,1.41,252695.0,0.076709338586306,0.2856168464365044,0.3668420704522692,0.3181818181818183,0.8800891229491599,0.2279909706546275,0.1529513253137606,-1.1749488328612232,0.3160831076766954,0.7326621246750015,-0.5265182785573033,1.2852838027035725,-0.1623234973686707,-0.4736034951579114,High,Low,Medium,Train,725.0
1998-02-01,1152.522,130.78,110.4329,23.3,69.74,1.41,252695.0,0.0782060143771992,0.2861597228217258,0.2098010957340719,0.454545454545455,0.8154749848085883,0.2279909706546275,0.1529513253137606,-1.1704145818584404,0.3197555100046839,-0.30554072841966,0.1422719603761207,0.990765115045014,-0.1623234973686707,-0.4736034951579114,Medium,Medium,Medium,Train,750.0
1998-03-01,1152.385,119.93,212.9085,23.3,73.15,1.41,252695.0,0.0781599794114231,0.2515114358825926,0.4186767701282209,0.454545454545455,0.8845452704071302,0.2279909706546275,0.1529513253137606,-1.1705540469924414,0.0853698320124632,1.075342964433201,0.1422719603761207,1.305595436335197,-0.1623234973686707,-0.4736034951579114,High,Medium,Medium,Train,780.0
1998-04-01,1174.507,119.66,248.174,23.4,72.62,1.41,252695.0,0.0855934503084822,0.2506492204472409,0.4905583213984439,0.4772727272727266,0.873810006076565,0.2279909706546275,0.1529513253137606,-1.1480339908291528,0.0795371930209515,1.5505541744217508,0.2537370001983554,1.2566628644044648,-0.1623234973686707,-0.4736034951579114,High,Medium,Medium,Train,860.0
1998-05-01,1223.476,114.23,125.5296,22.5,63.17,1.41,252695.0,0.1020480943894007,0.2333091100251678,0.2405726490953223,0.2727272727272725,0.682398217541017,0.2279909706546275,0.1529513253137606,-1.0981838583700587,-0.0377636578083348,-0.102109015447091,-0.7494483582017766,0.3841858743187699,-0.1623234973686707,-0.4736034951579114,Medium,Low,Medium,Train,845.0
1998-06-01,1231.022,103.84,47.94849,22.4,59.8,1.41,252695.0,0.1045837137452097,0.2001297827166338,0.0824393308078796,0.25,0.6141381405711972,0.2279909706546275,0.1529513253137606,-1.0905020780695358,-0.2622122471483509,-1.147533386442958,-0.8609133980240152,0.0730485773252466,-0.1623234973686707,-0.4736034951579114,Low,Low,Medium,Train,725.0
1998-07-01,1235.018,97.32,28.83196,21.8,58.45,1.41,252695.0,0.1059264562506183,0.1793088766481408,0.0434741713374693,0.1136363636363633,0.5867935993518334,0.2279909706546275,0.1529513253137606,-1.0864341753288929,-0.4030596776100359,-1.405133288672684,-1.5297036369574353,-0.0515909926869949,-0.1623234973686707,-0.4736034951579114,Low,Low,Medium,Train,650.0
1998-08-01,1244.374,101.25,93.55323,22.4,55.81,1.41,252695.0,0.1090702747893075,0.1918589013182601,0.1753953205563644,0.25,0.5333198298561881,0.2279909706546275,0.1529513253137606,-1.07690982646967,-0.3181623767335908,-0.5329983968181633,-0.8609133980240152,-0.2953305962664906,-0.1623234973686707,-0.4736034951579114,Low,Low,Medium,Train,700.0
1998-09-01,1284.843,95.82,129.051,22.0,62.99,1.41,252695.0,0.1226687348622249,0.1745187908961869,0.2477503069944862,0.1590909090909091,0.6787522787117686,0.2279909706546275,0.1529513253137606,-1.0357126402807122,-0.4354632275628775,-0.0546572919537711,-1.306773557312962,0.3675672649838043,-0.1623234973686707,-0.4736034951579114,Medium,Low,Medium,Train,750.0
1998-10-01,1314.185,95.01,87.20749,22.2,70.45,1.41,252695.0,0.1325282820578449,0.1719321445901319,0.1624608198359009,0.2045454545454541,0.8298561879684021,0.2279909706546275,0.1529513253137606,-1.0058426697562024,-0.4529611445374117,-0.618508790366326,-1.0838434776684889,1.0563162963107124,-0.1623234973686707,-0.4736034951579114,Low,Low,Medium,Train,600.0
1998-11-01,1353.82,98.26,196.4363,24.2,72.24,1.41,252695.0,0.1458465000763302,0.1823106637193653,0.3851015396952661,0.6590909090909092,0.8661130241037069,0.2279909706546275,0.1529513253137606,-0.9654944902953968,-0.3827534529729215,0.8533760536231069,1.145457318776253,1.2215791335862032,-0.1623234973686707,-0.4736034951579114,High,High,Medium,Train,620.0
1998-12-01,1368.443,100.73,38.85558,22.7,69.38,1.41,252695.0,0.1507601446350361,0.1901983382575827,0.0639052826202594,0.3181818181818183,0.8081831071500913,0.2279909706546275,0.1529513253137606,-0.950608368729726,-0.3293956073839091,-1.2700625654824436,-0.5265182785573033,0.957527896375083,-0.1623234973686707,-0.4736034951579114,Low,Low,Medium,Train,600.0
1999-01-01,1369.20666666667,97.62,144.0286,23.3,70.18,1.26,303999.0,0.1510167531668933,0.1802668937985316,0.2782790992221561,0.454545454545455,0.8243872797245295,0.1941309255079007,0.2272088442059769,-0.9498309608903156,-0.3965789676194673,0.1471695194830299,0.1422719603761207,1.0313883823082646,-0.3698778514682561,-0.026663642266848,Medium,Medium,Medium,Train,630.0
1999-02-01,1377.346,92.36,63.00804,23.9,67.98,1.26,303999.0,0.1537517453671813,0.16346965976168,0.1131351614477823,0.5909090909090908,0.779825805144825,0.1941309255079007,0.2272088442059769,-0.9415451710070176,-0.5102074161207653,-0.9446022787773056,0.8110621993095408,0.8282720459920179,-0.3698778514682561,-0.026663642266848,Low,High,Medium,Train,650.0
