Year,Month,Robusta_Kiboko_Price,FAQ_Price,Arabica_Parchment_Price,Drugar_Price,Rainfall,Temperature,Average_Relative_Humidity,Exchange_Rate,Average-Export-Price,Export_Price_Robusta,Export_Price_Arabica,Total_Export_Volume,Export_Value,Robusta_Export_Volume,Robusta_Export_Value,Arabica_Export_Volume,Arabica_Export_Value,ICO_Composite_Price,Top_Importing_Country,Top_Exporter_in_Uganda,Month_Name,Quarter,Year,Robusta_Kiboko_Price_lag1,Robusta_Kiboko_Price_lag3,Robusta_Kiboko_Price_lag6,Rainfall_lag1,Rainfall_lag3,Rainfall_lag6,ICO_Composite_Price_lag1,ICO_Composite_Price_lag3,ICO_Composite_Price_lag6,Exchange_Rate_lag1,Exchange_Rate_lag3,Exchange_Rate_lag6,Robusta_Kiboko_Price_roll3,Robusta_Kiboko_Price_roll6,Export_Value_roll3,Export_Value_roll6,Rainfall_roll3,Rainfall_roll6,Exchange_Rate_roll3,Exchange_Rate_roll6,Robusta_Kiboko_Price_pct_change,Exchange_Rate_pct_change,Export_Value_pct_change
1970-01-01 00:00:00.000001992,July,210,420,499,536,107.312,22.3,52.31,1177.86,0.85,0.81,1.26,171101,8.71,157015,7645211,13003,1067793,48.7,Itally,Kyagalanyi Coffee Ltd,January,1,1970,251,235,224,108.6029,119.0856,35.03382,48.13,53.64,61.12,1166.06,1158.91,970,226,227.833333333333,8.71,8.71,113.742733333333,94.049715,1169.62,1135.555,-16.3346613545817,1.01195478791829,0
1970-01-01 00:00:00.000001992,August,220,440,500,510,41.881,22.3,64.18,1185.29,0.85,0.81,1.26,171101,8.71,157015,7645211,13003,1067793,45.89,Itally,Kyagalanyi Coffee Ltd,January,1,1970,210,217,207,107.312,125.3133,49.64767,48.7,49.27,55.51,1177.86,1164.94,985.48,227,230,8.71,8.71,85.9319666666667,92.75527,1176.40333333333,1168.85666666667,4.76190476190477,0.63080501927224,0
1970-01-01 00:00:00.000001992,September,215,400,502,523,126.1728,23.2,65.86,1185.15,0.85,0.81,1.26,171101,8.71,157015,7645211,13003,1067793,47.11,Itally,Kyagalanyi Coffee Ltd,January,1,1970,220,251,247,41.881,108.6029,54.33682,45.89,48.13,56.48,1185.29,1166.06,1160.08,215,224.666666666667,8.71,8.71,91.7886,104.727933333333,1182.76666666667,1173.035,-2.27272727272727,-0.0118114554244042,0
1970-01-01 00:00:00.000001992,October,225,450,510,585,140.0685,23.5,67.15,1181.07,0.85,0.81,1.26,171101,8.71,157015,7645211,13003,1067793,52.88,Itally,Kyagalanyi Coffee Ltd,January,1,1970,215,210,235,126.1728,107.312,119.0856,47.11,48.7,53.64,1185.15,1177.86,1158.91,220,223,8.71,8.71,102.707433333333,108.225083333333,1183.83666666667,1176.72833333333,4.65116279069768,-0.344260220225301,0
1970-01-01 00:00:00.000001992,November,250,500,550,644,181.3497,23.2,68.28,1196.34,0.85,0.81,1.26,171101,8.71,157015,7645211,13003,1067793,57.49,Itally,Kyagalanyi Coffee Ltd,January,1,1970,225,220,217,140.0685,41.881,125.3133,52.88,45.89,49.27,1181.07,1185.29,1164.94,230,228.5,8.71,8.71,149.197,117.564483333333,1187.52,1181.96166666667,11.1111111111111,1.29289542533466,0
1970-01-01 00:00:00.000001992,December,300,600,563,728,140.5184,23.8,67.78,1213.93,0.85,0.81,1.26,171101,8.71,157015,7645211,13003,1067793,64,Itally,Kyagalanyi Coffee Ltd,January,1,1970,250,215,251,181.3497,126.1728,108.6029,57.49,47.11,48.13,1196.34,1185.15,1166.06,258.333333333333,236.666666666667,8.71,8.71,153.978866666667,122.883733333333,1197.11333333333,1189.94,20,1.47031780263138,0
1970-01-01 00:00:00.000001993,January,300,600,606,602,68.11752,24.3,63.38,1217.12,0.87,0.82,1.22,174054,9.06,153459,7548012,22467,1509820,58.14,Itally,Ugacof (U) Ltd,January,1,1970,300,225,210,140.5184,140.0685,107.312,64,52.88,48.7,1213.93,1181.07,1177.86,283.333333333333,251.666666666667,8.82666666666667,8.76833333333333,129.995206666667,116.35132,1209.13,1196.48333333333,0,0.262782862273747,4.01836969001148
1970-01-01 00:00:00.000001993,February,270,540,605,593,88.01113,24.7,66.46,1217.09,0.87,0.82,1.22,174054,9.06,153459,7548012,22467,1509820,57.32,Itally,Ugacof (U) Ltd,January,1,1970,300,250,220,68.11752,181.3497,41.881,58.14,57.49,45.89,1217.12,1196.34,1185.29,290,260,8.94333333333333,8.82666666666667,98.88235,124.039675,1216.04666666667,1201.78333333333,-10,-0.00246483502037709,0
1970-01-01 00:00:00.000001993,March,280,560,605,567,127.4345,24.5,67.35,1217.52,0.87,0.82,1.22,174054,9.06,153459,7548012,22467,1509820,54.76,Itally,Ugacof (U) Ltd,January,1,1970,270,300,215,88.01113,140.5184,126.1728,57.32,64,47.11,1217.09,1213.93,1185.15,283.333333333333,270.833333333333,9.06,8.885,94.52105,124.249958333333,1217.24333333333,1207.17833333333,3.7037037037037,0.0353301727892053,0
1970-01-01 00:00:00.000001993,April,270,540,607,529,171.4105,23.3,75.78,1218.09,0.87,0.82,1.22,174054,9.06,153459,7548012,22467,1509820,51.38,Itally,Ugacof (U) Ltd,January,1,1970,280,300,225,127.4345,68.11752,140.0685,54.76,58.14,52.88,1217.52,1217.12,1181.07,273.333333333333,278.333333333333,9.06,8.94333333333333,128.952043333333,129.473625,1217.56666666667,1213.34833333333,-3.57142857142857,0.0468164794007464,0
1970-01-01 00:00:00.000001993,May,275,550,597,560,151.461,22.7,69.36,1213.27,0.87,0.82,1.22,174054,9.06,153459,7548012,22467,1509820,54.18,Itally,Ugacof (U) Ltd,January,1,1970,270,270,250,171.4105,88.01113,181.3497,51.38,57.32,57.49,1218.09,1217.09,1196.34,275,282.5,9.06,9.00166666666667,150.102,124.492175,1216.29333333333,1216.17,1.85185185185186,-0.395701467050869,0
1970-01-01 00:00:00.000001993,June,270,540,600,555,49.86246,22.5,63.26,1199.09,0.87,0.82,1.22,174054,9.06,153459,7548012,22467,1509820,54.54,Itally,Ugacof (U) Ltd,January,1,1970,275,280,300,151.461,127.4345,140.5184,54.18,54.76,64,1213.27,1217.52,1213.93,271.666666666667,277.5,9.06,9.06,124.244653333333,109.382851666667,1210.15,1213.69666666667,-1.81818181818182,-1.16874232446199,0
1970-01-01 00:00:00.000001993,July,300,600,608,631,27.89451,21.4,50.11,1197.57,0.87,0.82,1.22,174054,9.06,153459,7548012,22467,1509820,60.61,Itally,Ugacof (U) Ltd,January,1,1970,270,270,300,49.86246,171.4105,68.11752,54.54,51.38,58.14,1199.09,1218.09,1217.12,281.666666666667,277.5,9.06,9.06,76.40599,102.679016666667,1203.31,1210.43833333333,11.1111111111111,-0.126762795119628,0
1970-01-01 00:00:00.000001993,August,320,640,645,685,63.33907,22.1,50.41,1196.65,0.87,0.82,1.22,174054,9.06,153459,7548012,22467,1509820,67.69,Itally,Ugacof (U) Ltd,January,1,1970,300,275,270,27.89451,151.461,88.01113,60.61,54.18,57.32,1197.57,1213.27,1217.09,296.666666666667,285.833333333333,9.06,9.06,47.0320133333333,98.5670066666667,1197.77,1207.03166666667,6.66666666666667,-0.0768222316858136,0
1970-01-01 00:00:00.000001993,September,350,700,700,616,117.9563,22,57.84,1181.99,0.87,0.82,1.22,174054,9.06,153459,7548012,22467,1509820,71.64,Itally,Ugacof (U) Ltd,January,1,1970,320,270,280,63.33907,49.86246,127.4345,67.69,54.54,54.76,1196.65,1199.09,1217.52,323.333333333333,297.5,9.06,9.06,69.72996,96.9873066666667,1192.07,1201.11,9.375,-1.22508670037188,0
1970-01-01 00:00:00.000001993,October,350,800,773,676,76.55813,22.8,71.17,1170.84,0.87,0.82,1.22,174054,9.06,153459,7548012,22467,1509820,67.78,Itally,Ugacof (U) Ltd,January,1,1970,350,300,270,117.9563,27.89451,171.4105,71.64,60.61,51.38,1181.99,1197.57,1218.09,340,310.833333333333,9.06,9.06,85.9511666666667,81.1785783333333,1183.16,1193.235,0,-0.943324393607403,0
1970-01-01 00:00:00.000001993,November,325,650,775,699,148.0802,22.5,74.72,1165.01,0.87,0.82,1.22,174054,9.06,153459,7548012,22467,1509820,70.03,Itally,Ugacof (U) Ltd,January,1,1970,350,320,275,76.55813,63.33907,151.461,67.78,67.69,54.18,1170.84,1196.65,1213.27,341.666666666667,319.166666666667,9.06,9.06,114.19821,80.6151116666667,1172.61333333333,1185.19166666667,-7.14285714285714,-0.497933107854187,0
1970-01-01 00:00:00.000001993,December,400,900,770,713,101.0854,22.4,75.39,1146,0.87,0.82,1.22,174054,9.06,153459,7548012,22467,1509820,71.5,Itally,Ugacof (U) Ltd,January,1,1970,325,350,270,148.0802,117.9563,49.86246,70.03,71.64,54.54,1165.01,1181.99,1199.09,358.333333333333,340.833333333333,9.06,9.06,108.574576666667,89.1522683333333,1160.61666666667,1176.34333333333,23.0769230769231,-1.63174565025193,0
1970-01-01 00:00:00.000001994,January,500,900,950,653,59.93845,22.3,70.28,1112.71,1.52,1.3,2.54,250434,22.81,205997,16025593,44437,6779311,69.17,Itally,Kyagalanyi Coffee Ltd,January,1,1970,400,350,300,101.0854,76.55813,27.89451,71.5,67.78,60.61,1146,1170.84,1197.57,408.333333333333,374.166666666667,13.6433333333333,11.3516666666667,103.034683333333,94.492925,1141.24,1162.2,25,-2.90488656195462,151.766004415011
1970-01-01 00:00:00.000001994,February,600,1100,1200,654,88.70426,22.6,65.63,1047.22,1.52,1.3,2.54,250434,22.81,205997,16025593,44427,6779311,72.37,Itally,Kyagalanyi Coffee Ltd,January,1,1970,500,325,320,59.93845,148.0802,63.33907,69.17,70.03,67.69,1112.71,1165.01,1196.65,500,420.833333333333,18.2266666666667,13.6433333333333,83.2427033333333,98.7204566666667,1101.97666666667,1137.295,20,-5.88563057759883,0
1970-01-01 00:00:00.000001994,March,650,1200,1350,717,169.61,23.4,69.65,1079.22,1.52,1.3,2.54,250434,22.81,205997,16025593,44427,6779311,76.11,Itally,Kyagalanyi Coffee Ltd,January,1,1970,600,400,350,88.70426,101.0854,117.9563,72.37,71.5,71.64,1047.22,1146,1181.99,583.333333333333,470.833333333333,22.81,15.935,106.084236666667,107.329406666667,1079.71666666667,1120.16666666667,8.33333333333333,3.05570940203586,0
1970-01-01 00:00:00.000001994,April,650,1200,1450,708,187.3833,22.2,78.74,1007.03,1.52,1.3,2.54,250434,22.81,205997,16025593,44427,6779311,81.19,Itally,Kyagalanyi Coffee Ltd,January,1,1970,650,500,350,169.61,59.93845,76.55813,76.11,69.17,67.78,1079.22,1112.71,1170.84,633.333333333333,520.833333333333,22.81,18.2266666666667,148.565853333333,125.800268333333,1044.49,1092.865,0,-6.68909026889791,0
1970-01-01 00:00:00.000001994,May,700,1200,1450,906,215.9971,21.7,63.9,965.71,1.52,1.3,2.54,250434,22.81,205997,16025593,44427,6779311,108.42,Itally,Kyagalanyi Coffee Ltd,January,1,1970,650,600,325,187.3833,88.70426,148.0802,81.19,72.37,70.03,1007.03,1047.22,1165.01,666.666666666667,583.333333333333,22.81,20.5183333333333,190.9968,137.119751666667,1017.32,1059.64833333333,7.69230769230769,-4.10315482160412,0
1970-01-01 00:00:00.000001994,June,650,1300,1550,1045,86.93786,21.5,54.54,962.59,1.52,1.3,2.54,250434,22.81,205997,16025593,44427,6779311,127.91,Itally,Kyagalanyi Coffee Ltd,January,1,1970,700,650,400,215.9971,169.61,101.0854,108.42,76.11,71.5,965.71,1079.22,1146,666.666666666667,625,22.81,22.81,163.43942,134.761828333333,978.443333333333,1029.08,-7.14285714285714,-0.32307835685661,0
1970-01-01 00:00:00.000001994,July,950,1900,1600,1751,104.9846,21.5,50.01,967.07,1.52,1.3,2.54,250434,22.81,205997,16025593,44427,6779311,191.44,Itally,Kyagalanyi Coffee Ltd,January,1,1970,650,650,500,86.93786,187.3833,59.93845,127.91,81.19,69.17,962.59,1007.03,1112.71,766.666666666667,700,22.81,22.81,135.973186666667,142.26952,965.123333333333,1004.80666666667,46.1538461538461,0.465411026501417,0
1970-01-01 00:00:00.000001994,August,1100,2200,1900,1593,121.3022,22,43.89,921.38,1.52,1.3,2.54,250434,22.81,205997,16025593,44427,6779311,181.53,Itally,Kyagalanyi Coffee Ltd,January,1,1970,950,700,600,104.9846,215.9971,88.70426,191.44,108.42,72.37,967.07,965.71,1047.22,900,783.333333333333,22.81,22.81,104.40822,147.70251,950.346666666667,983.833333333333,15.7894736842105,-4.72458043368112,0
1970-01-01 00:00:00.000001994,September,1000,2150,2000,1728,139.5468,22,56.34,920.79,1.52,1.3,2.54,250434,22.81,205997,16025593,44427,6779311,202.39,Itally,Kyagalanyi Coffee Ltd,January,1,1970,1100,650,650,121.3022,86.93786,169.61,181.53,127.91,76.11,921.38,962.59,1079.22,1016.66666666667,841.666666666667,22.81,22.81,121.944533333333,142.691976666667,936.413333333333,957.428333333333,-9.09090909090909,-0.0640343832078005,0
1970-01-01 00:00:00.000001994,October,750,1650,1800,1623,131.8231,22.8,60.26,919.78,1.52,1.3,2.54,250434,22.81,205997,16025593,44427,6779311,185.64,Itally,Kyagalanyi Coffee Ltd,January,1,1970,1000,950,650,139.5468,104.9846,187.3833,202.39,191.44,81.19,920.79,967.07,1007.03,950,858.333333333333,22.81,22.81,130.8907,133.431943333333,920.65,942.886666666667,-25,-0.109688419726539,0
1970-01-01 00:00:00.000001994,November,825,1925,2100,1476,281.5123,22.7,70.07,920.14,1.52,1.3,2.54,250434,22.81,205997,16025593,44427,6779311,168.12,Itally,Kyagalanyi Coffee Ltd,January,1,1970,750,1100,700,131.8231,121.3022,215.9971,185.64,181.53,108.42,919.78,921.38,965.71,858.333333333333,879.166666666667,22.81,22.81,184.294066666667,144.351143333333,920.236666666667,935.291666666667,10,0.0391397942986371,0
1970-01-01 00:00:00.000001994,December,800,1600,1900,1305,129.9981,22.6,64.73,929.75,1.52,1.3,2.54,250434,22.81,205997,16025593,44427,6779311,149.14,Itally,Kyagalanyi Coffee Ltd,January,1,1970,825,1000,650,281.5123,139.5468,86.93786,168.12,202.39,127.91,920.14,920.79,962.59,791.666666666667,904.166666666667,22.81,22.81,181.111166666667,151.52785,923.223333333333,929.818333333333,-3.03030303030303,1.04440628599995,0
1970-01-01 00:00:00.000002015,October,2350,4500,5600,5600,232.8052,23.7,45.11,3636.02,1.71,1.61,1.86,223858,34.21,148938,14366648,74920,8566678,118.43,EU,Ugacof (U) Ltd,January,1,1970,2150,2200,2100,78.8049,48.63834,224.53,113.14,119.77,129.02,3667.5,3360.09,2995.58,2233.33333333333,2225,34.21,34.21,129.460726666667,114.32987,3617.25666666667,3403.22666666667,9.30232558139534,-0.858350374914796,0
1970-01-01 00:00:00.000002015,November,2350,4400,5250,4659,334.6217,23.7,57.07,3429,1.68,1.57,1.86,248921,34.21,157358,14810825,91563,10191405,115.03,EU,Ugacof (U) Ltd,January,1,1970,2350,2200,2200,232.8052,76.77208,124.4446,118.43,121.21,123.49,3636.02,3548.25,3007.6,2283.33333333333,2250,34.21,34.21,215.4106,149.359386666667,3577.50666666667,3473.46,0,-5.69358804407016,0
1970-01-01 00:00:00.000002015,December,2150,4350,5200,4500,177.9175,24.2,51.65,3362.49,1.62,1.52,1.97,342429,34.21,263214,24234767,79215,8349986,114.63,EU,Ugacof (U) Ltd,January,1,1970,2350,2150,2250,334.6217,78.8049,124.5141,115.03,113.14,124.97,3429,3667.5,3199.9,2283.33333333333,2233.33333333333,34.21,34.21,248.448133333333,158.259953333333,3475.83666666667,3500.55833333333,-8.51063829787234,-1.93963254593177,0
1970-01-01 00:00:00.000002018,May,2100,4750,5700,6500,102.1936,22.9,61.77,3726.84,1.84,1.75,2.13,392500,41,281667,29583333,90000,11500000,113.34,Italy,Kyagalanyi Coffee Ltd,January,1,1970,2100,2100,2370,234.0699,126.9756,261.2267,112.56,114.19,117.26,3697.24,3637.56,3638.85,2100,2145,41,40.97,192.546,130.668183333333,3694.73333333333,3664.17833333333,0,0.800597202237352,0
1970-01-01 00:00:00.000002019,January,2073,4221,5220,5257,78.40453,23.7,64.91,3702.43,1.66,1.57,1.97,469663,34.58,376874,34286315,92789,13687806,101.56,Italy,Kyagalanyi Coffee Ltd,January,1,1970,2100,2100,2100,174.6964,139.0651,41.81772,100.61,111.21,107.2,3714.13,3777.98,3760.44,2091,2095.5,38.86,39.93,141.606976666667,122.783673333333,3718.77666666667,3744.08666666667,-1.28571428571429,-0.315013206322889,-15.6585365853659
1970-01-01 00:00:00.000002019,February,2057,4187,5179,5216,126.5272,24.3,54.69,3672.89,1.66,1.57,1.97,473328,34.58,388980,34659016,84348,12098287,100.67,Italy,Kyagalanyi Coffee Ltd,January,1,1970,2073,2100,2100,78.40453,171.72,116.2978,101.56,109.59,102.41,3702.43,3739.77,3729.53,2076.66666666667,2088.33333333333,36.72,38.86,126.54271,124.488573333333,3696.48333333333,3734.64666666667,-0.771828268210328,-0.79785438212201,0
1970-01-01 00:00:00.000002019,March,2075,4225,5225,5263,78.39532,24.3,56.39,3706.19,1.66,1.57,1.97,480961,34.58,389378,33359865,91583,12780599,97.5,Italy,Kyagalanyi Coffee Ltd,January,1,1970,2057,2100,2100,126.5272,174.6964,56.51821,100.67,100.61,98.17,3672.89,3714.13,3800.68,2068.33333333333,2084.16666666667,34.58,37.79,94.44235,128.134758333333,3693.83666666667,3718.89833333333,0.875060768108904,0.906642997748364,0
1970-01-01 00:00:00.000002019,April,2093,4260,5269,5307,189.782,22.8,63.11,3736.98,1.66,1.57,1.97,360293,34.58,262996,22577360,97297,14366692,94.42,Italy,Kyagalanyi Coffee Ltd,January,1,1970,2075,2073,2100,78.39532,78.40453,139.0651,97.5,101.56,111.21,3706.19,3702.43,3777.98,2075,2083,34.58,36.72,131.568173333333,136.587575,3705.35333333333,3712.065,0.867469879518068,0.830772302553284,0
1970-01-01 00:00:00.000002019,May,2109,4293,5310,5347,238.0616,22.9,53.41,3765.63,1.66,1.57,1.97,437597,34.58,340830,29540835,96767,12938575,93.33,Italy,Kyagalanyi Coffee Ltd,January,1,1970,2093,2057,2100,189.782,126.5272,171.72,94.42,100.67,109.59,3736.98,3672.89,3739.77,2092.33333333333,2084.5,34.58,35.65,168.746306666667,147.644508333333,3736.26666666667,3716.375,0.764452938365978,0.766661849943007,0
1970-01-01 00:00:00.000002019,June,2088,4251,5258,5295,133.472,22.9,43.65,3728.99,1.66,1.57,1.97,420563,34.58,345008,29119423,75555,10820246,99.97,Italy,Kyagalanyi Coffee Ltd,January,1,1970,2109,2075,2100,238.0616,78.39532,174.6964,93.33,97.5,100.61,3765.63,3706.19,3714.13,2096.66666666667,2082.5,34.58,34.58,187.1052,140.773775,3743.86666666667,3718.85166666667,-0.995732574679942,-0.973011156167769,0
1970-01-01 00:00:00.000002019,July,2070,4214,5212,5249,97.33581,22.5,36.93,3696.49,1.66,1.57,1.97,463709,34.58,386584,35338116,77125,8627139,103.01,Italy,Kyagalanyi Coffee Ltd,January,1,1970,2088,2093,2073,133.472,189.782,78.40453,99.97,94.42,101.56,3728.99,3736.98,3702.43,2089,2082,34.58,34.58,156.289803333333,143.928988333333,3730.37,3717.86166666667,-0.862068965517238,-0.871549668945215,0
1970-01-01 00:00:00.000002019,August,2068,4211,5208,5245,127.6046,22.4,34.25,3693.73,1.66,1.57,1.97,488864,34.58,414940,38089869,73924,8224189,96.07,Italy,Kyagalanyi Coffee Ltd,January,1,1970,2070,2109,2057,97.33581,238.0616,126.5272,103.01,93.33,100.67,3696.49,3765.63,3672.89,2075.33333333333,2083.83333333333,34.58,34.58,119.470803333333,144.108555,3706.40333333333,3721.335,-0.0966183574879209,-0.074665425849918,0
1970-01-01 00:00:00.000002019,September,2058,4190,5182,5219,106.8347,22.3,38.48,3675.5,1.66,1.57,1.97,362219,34.58,310863,28956041,51356,5703018,97.74,Italy,Kyagalanyi Coffee Ltd,January,1,1970,2068,2088,2075,127.6046,133.472,78.39532,96.07,99.97,97.5,3693.73,3728.99,3706.19,2065.33333333333,2081,34.58,34.58,110.591703333333,148.848451666667,3688.57333333333,3716.22,-0.483558994197297,-0.493539051311276,0
